pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,order_day,order_Month
2763,1222,thai_ckn_l,1,21-01-2015 00:00,0.647488426,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,January
2764,1223,prsc_argla_m,1,21-01-2015 00:00,0.650428241,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,Wednesday,January
2765,1224,napolitana_s,1,21-01-2015 00:00,0.656793981,12,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Wednesday,January
2766,1224,thai_ckn_l,1,21-01-2015 00:00,0.656793981,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,January
2767,1225,pepperoni_s,1,21-01-2015 00:00,0.666053241,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Wednesday,January
2768,1225,sicilian_s,1,21-01-2015 00:00,0.666053241,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Wednesday,January
2769,1226,big_meat_s,1,21-01-2015 00:00,0.674270833,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Wednesday,January
2770,1226,four_cheese_l,1,21-01-2015 00:00,0.674270833,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Wednesday,January
2771,1226,ital_cpcllo_m,1,21-01-2015 00:00,0.674270833,16,16,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Wednesday,January
2772,1226,napolitana_s,1,21-01-2015 00:00,0.674270833,12,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Wednesday,January
2773,1227,hawaiian_s,1,21-01-2015 00:00,0.680798611,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Wednesday,January
2774,1228,ital_veggie_m,1,21-01-2015 00:00,0.685138889,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Wednesday,January
2775,1228,napolitana_s,1,21-01-2015 00:00,0.685138889,12,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Wednesday,January
2776,1229,hawaiian_s,1,21-01-2015 00:00,0.686331019,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Wednesday,January
2777,1230,ital_veggie_l,1,21-01-2015 00:00,0.69337963,21,21,L,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Wednesday,January
2778,1230,pep_msh_pep_m,1,21-01-2015 00:00,0.69337963,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Wednesday,January
2779,1230,spinach_supr_s,1,21-01-2015 00:00,0.69337963,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Wednesday,January
2780,1230,thai_ckn_l,1,21-01-2015 00:00,0.69337963,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,January
2781,1231,cali_ckn_m,1,21-01-2015 00:00,0.697962963,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Wednesday,January
2782,1231,spicy_ital_m,1,21-01-2015 00:00,0.697962963,16.5,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Wednesday,January
2783,1232,pepperoni_m,1,21-01-2015 00:00,0.701805556,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Wednesday,January
2784,1232,prsc_argla_l,1,21-01-2015 00:00,0.701805556,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,Wednesday,January
2785,1232,soppressata_l,1,21-01-2015 00:00,0.701805556,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,Wednesday,January
2786,1232,veggie_veg_m,1,21-01-2015 00:00,0.701805556,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Wednesday,January
2787,1233,cali_ckn_m,1,21-01-2015 00:00,0.716284722,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Wednesday,January
2788,1233,four_cheese_l,1,21-01-2015 00:00,0.716284722,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Wednesday,January
2789,1233,green_garden_s,1,21-01-2015 00:00,0.716284722,12,12,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,Wednesday,January
2790,1233,ital_cpcllo_s,1,21-01-2015 00:00,0.716284722,12,12,S,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Wednesday,January
2791,1234,hawaiian_m,1,21-01-2015 00:00,0.734016204,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Wednesday,January
2792,1234,spinach_fet_m,1,21-01-2015 00:00,0.734016204,16,16,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Wednesday,January
2793,1235,green_garden_m,1,21-01-2015 00:00,0.747199074,16,16,M,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,Wednesday,January
2794,1235,pep_msh_pep_m,1,21-01-2015 00:00,0.747199074,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Wednesday,January
2795,1235,thai_ckn_l,1,21-01-2015 00:00,0.747199074,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,January
2796,1236,mediterraneo_l,1,21-01-2015 00:00,0.747592593,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,Wednesday,January
2797,1237,calabrese_m,1,21-01-2015 00:00,0.757407407,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,Wednesday,January
2798,1237,sicilian_s,1,21-01-2015 00:00,0.757407407,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Wednesday,January
2799,1238,ckn_pesto_l,1,21-01-2015 00:00,0.763090278,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,Wednesday,January
2800,1238,five_cheese_l,1,21-01-2015 00:00,0.763090278,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,Wednesday,January
2801,1238,mediterraneo_s,1,21-01-2015 00:00,0.763090278,12,12,S,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,Wednesday,January
2802,1238,thai_ckn_s,1,21-01-2015 00:00,0.763090278,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,January
2803,1239,cali_ckn_s,1,21-01-2015 00:00,0.765613426,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Wednesday,January
2804,1240,ckn_alfredo_m,1,21-01-2015 00:00,0.778356481,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Wednesday,January
2805,1240,soppressata_s,1,21-01-2015 00:00,0.778356481,12.5,12.5,S,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,Wednesday,January
2806,1240,veggie_veg_m,1,21-01-2015 00:00,0.778356481,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Wednesday,January
2807,1241,bbq_ckn_l,1,21-01-2015 00:00,0.779884259,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Wednesday,January
2808,1241,ckn_pesto_s,1,21-01-2015 00:00,0.779884259,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,Wednesday,January
2809,1241,spinach_fet_l,1,21-01-2015 00:00,0.779884259,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Wednesday,January
2810,1242,sicilian_m,1,21-01-2015 00:00,0.7853125,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Wednesday,January
2811,1242,sicilian_s,1,21-01-2015 00:00,0.7853125,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Wednesday,January
2812,1242,thai_ckn_l,1,21-01-2015 00:00,0.7853125,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Wednesday,January
2813,1242,the_greek_xl,1,21-01-2015 00:00,0.7853125,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Wednesday,January
2814,1243,peppr_salami_m,1,21-01-2015 00:00,0.793368056,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Wednesday,January
2815,1243,spicy_ital_s,1,21-01-2015 00:00,0.793368056,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Wednesday,January
2816,1244,bbq_ckn_s,1,21-01-2015 00:00,0.808703704,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Wednesday,January
2817,1244,brie_carre_s,1,21-01-2015 00:00,0.808703704,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza,Wednesday,January
2818,1244,napolitana_m,1,21-01-2015 00:00,0.808703704,16,16,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Wednesday,January
2819,1244,pepperoni_l,1,21-01-2015 00:00,0.808703704,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Wednesday,January
2820,1245,ckn_alfredo_m,1,21-01-2015 00:00,0.810127315,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Wednesday,January
2821,1246,big_meat_s,1,21-01-2015 00:00,0.816712963,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Wednesday,January
2822,1246,five_cheese_l,1,21-01-2015 00:00,0.816712963,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,Wednesday,January
2823,1246,spinach_supr_s,1,21-01-2015 00:00,0.816712963,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Wednesday,January
2824,1247,classic_dlx_m,1,21-01-2015 00:00,0.829594907,16,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Wednesday,January
2825,1247,four_cheese_l,1,21-01-2015 00:00,0.829594907,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Wednesday,January
2826,1247,hawaiian_s,1,21-01-2015 00:00,0.829594907,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Wednesday,January
2827,1248,spinach_supr_s,1,21-01-2015 00:00,0.842951389,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Wednesday,January
2828,1249,four_cheese_l,1,21-01-2015 00:00,0.86162037,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Wednesday,January
2829,1249,spinach_supr_s,1,21-01-2015 00:00,0.86162037,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Wednesday,January
2830,1250,big_meat_s,1,21-01-2015 00:00,0.881342593,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Wednesday,January
2831,1250,ital_veggie_m,1,21-01-2015 00:00,0.881342593,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Wednesday,January
2832,1250,pepperoni_m,1,21-01-2015 00:00,0.881342593,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Wednesday,January
2833,1250,peppr_salami_m,1,21-01-2015 00:00,0.881342593,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Wednesday,January
2834,1251,peppr_salami_m,1,21-01-2015 00:00,0.883761574,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Wednesday,January
2835,1252,cali_ckn_l,1,21-01-2015 00:00,0.897303241,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Wednesday,January
2836,1253,mediterraneo_l,1,22-01-2015 00:00,0.482546296,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,Thursday,January
2837,1253,southw_ckn_m,1,22-01-2015 00:00,0.482546296,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Thursday,January
2838,1254,brie_carre_s,1,22-01-2015 00:00,0.497256944,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza,Thursday,January
2839,1254,sicilian_l,1,22-01-2015 00:00,0.497256944,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Thursday,January
2840,1255,ital_veggie_s,1,22-01-2015 00:00,0.503865741,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Thursday,January
2841,1255,spinach_fet_s,1,22-01-2015 00:00,0.503865741,12,12,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Thursday,January
2842,1255,veggie_veg_s,1,22-01-2015 00:00,0.503865741,12,12,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Thursday,January
2843,1256,ital_supr_s,1,22-01-2015 00:00,0.504340278,12.5,12.5,S,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Thursday,January
2844,1257,four_cheese_m,1,22-01-2015 00:00,0.505474537,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Thursday,January
2845,1257,sicilian_m,1,22-01-2015 00:00,0.505474537,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Thursday,January
2846,1257,veggie_veg_m,1,22-01-2015 00:00,0.505474537,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Thursday,January
2847,1258,cali_ckn_m,1,22-01-2015 00:00,0.513113426,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Thursday,January
2848,1259,bbq_ckn_s,1,22-01-2015 00:00,0.515821759,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Thursday,January
2849,1260,veggie_veg_s,1,22-01-2015 00:00,0.521608796,12,12,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Thursday,January
2850,1261,big_meat_s,1,22-01-2015 00:00,0.522222222,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Thursday,January
2851,1261,ckn_pesto_s,1,22-01-2015 00:00,0.522222222,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,Thursday,January
2852,1261,pepperoni_s,1,22-01-2015 00:00,0.522222222,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Thursday,January
2853,1261,the_greek_xl,1,22-01-2015 00:00,0.522222222,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Thursday,January
2854,1262,mexicana_s,1,22-01-2015 00:00,0.522604167,12,12,S,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,Thursday,January
2855,1263,five_cheese_l,1,22-01-2015 00:00,0.527222222,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,Thursday,January
2856,1264,spicy_ital_l,1,22-01-2015 00:00,0.540625,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Thursday,January
2857,1264,spinach_fet_m,1,22-01-2015 00:00,0.540625,16,16,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Thursday,January
2858,1265,bbq_ckn_m,1,22-01-2015 00:00,0.541273148,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Thursday,January
2859,1265,five_cheese_l,1,22-01-2015 00:00,0.541273148,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,Thursday,January
2860,1265,hawaiian_s,1,22-01-2015 00:00,0.541273148,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Thursday,January
2861,1265,ital_veggie_l,1,22-01-2015 00:00,0.541273148,21,21,L,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Thursday,January
2862,1265,mediterraneo_m,1,22-01-2015 00:00,0.541273148,16,16,M,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,Thursday,January
2863,1265,napolitana_l,1,22-01-2015 00:00,0.541273148,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Thursday,January
2864,1265,pep_msh_pep_s,2,22-01-2015 00:00,0.541273148,11,22,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Thursday,January
2865,1265,southw_ckn_s,1,22-01-2015 00:00,0.541273148,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Thursday,January
2866,1265,spin_pesto_s,1,22-01-2015 00:00,0.541273148,12.5,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,Thursday,January
2867,1265,thai_ckn_m,1,22-01-2015 00:00,0.541273148,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,January
2868,1265,veggie_veg_m,1,22-01-2015 00:00,0.541273148,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Thursday,January
2869,1266,bbq_ckn_m,1,22-01-2015 00:00,0.5415625,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Thursday,January
2870,1266,ckn_pesto_m,1,22-01-2015 00:00,0.5415625,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,Thursday,January
2871,1267,pep_msh_pep_m,1,22-01-2015 00:00,0.542673611,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Thursday,January
2872,1268,hawaiian_l,1,22-01-2015 00:00,0.5428125,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Thursday,January
2873,1268,ital_supr_m,1,22-01-2015 00:00,0.5428125,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Thursday,January
2874,1268,thai_ckn_l,1,22-01-2015 00:00,0.5428125,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,January
2875,1269,calabrese_m,1,22-01-2015 00:00,0.544918981,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,Thursday,January
2876,1270,veggie_veg_m,1,22-01-2015 00:00,0.550173611,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Thursday,January
